"","team_name","name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute"
"2297","Golden State Warriors","Klay Thompson","2/8/17",2016,1,4,37,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Chicago Bulls",135,228,8
"2298","Golden State Warriors","Klay Thompson","3/18/17",2016,2,11,9,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Milwaukee Bucks",78,264,13
"2299","Golden State Warriors","Klay Thompson","2/8/17",2016,4,10,4,"shot_yes","Pullup Jump shot","2PT Field Goal",17,"Chicago Bulls",68,159,38
"2300","Golden State Warriors","Klay Thompson","3/24/17",2016,2,10,41,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Sacramento Kings",236,7,14
"2301","Golden State Warriors","Klay Thompson","12/23/16",2016,4,0,53,"shot_yes","Pullup Jump shot","2PT Field Goal",16,"Detroit Pistons",151,70,48
"2302","Golden State Warriors","Klay Thompson","2/8/17",2016,3,5,48,"shot_no","Pullup Jump shot","3PT Field Goal",28,"Chicago Bulls",-197,208,31
"2303","Golden State Warriors","Klay Thompson","2/8/17",2016,2,0,45,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Chicago Bulls",197,170,24
"2304","Golden State Warriors","Klay Thompson","11/3/16",2016,3,3,52,"shot_no","Pullup Jump shot","3PT Field Goal",27,"Oklahoma City Thunder",161,224,33
"2305","Golden State Warriors","Klay Thompson","2/23/17",2016,4,7,19,"shot_yes","Pullup Jump shot","2PT Field Goal",19,"Los Angeles Clippers",-194,46,41
"2306","Golden State Warriors","Klay Thompson","11/9/16",2016,1,3,22,"shot_no","Pullup Jump shot","3PT Field Goal",28,"Dallas Mavericks",-79,277,9
"2307","Golden State Warriors","Klay Thompson","3/16/17",2016,1,4,49,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Orlando Magic",99,237,8
"2308","Golden State Warriors","Klay Thompson","11/9/16",2016,1,4,41,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Dallas Mavericks",35,267,8
"2309","Golden State Warriors","Klay Thompson","11/9/16",2016,1,5,23,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Dallas Mavericks",236,8,7
"2310","Golden State Warriors","Klay Thompson","11/3/16",2016,2,9,5,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Oklahoma City Thunder",-238,2,15
"2311","Golden State Warriors","Klay Thompson","11/26/16",2016,4,2,27,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Minnesota Timberwolves",223,110,46
"2312","Golden State Warriors","Klay Thompson","12/20/16",2016,4,10,41,"shot_yes","Pullup Jump shot","2PT Field Goal",16,"Utah Jazz",-163,13,38
"2313","Golden State Warriors","Klay Thompson","11/28/16",2016,3,5,0,"shot_yes","Pullup Jump shot","2PT Field Goal",18,"Atlanta Hawks",61,174,31
"2314","Golden State Warriors","Klay Thompson","3/24/17",2016,1,7,16,"shot_no","Pullup Jump shot","3PT Field Goal",27,"Sacramento Kings",187,195,5
"2315","Golden State Warriors","Klay Thompson","12/20/16",2016,2,6,5,"shot_yes","Pullup Jump shot","2PT Field Goal",15,"Utah Jazz",110,110,18
"2316","Golden State Warriors","Klay Thompson","12/20/16",2016,2,3,57,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Utah Jazz",184,170,21
"2317","Golden State Warriors","Klay Thompson","12/7/16",2016,4,3,28,"shot_yes","Pullup Jump shot","2PT Field Goal",7,"Los Angeles Clippers",-6,70,45
"2318","Golden State Warriors","Klay Thompson","3/24/17",2016,2,8,34,"shot_yes","Pullup Jump shot","2PT Field Goal",19,"Sacramento Kings",140,131,16
"2319","Golden State Warriors","Klay Thompson","12/28/16",2016,4,10,36,"shot_no","Pullup Jump shot","2PT Field Goal",18,"Toronto Raptors",102,160,38
"2320","Golden State Warriors","Klay Thompson","10/28/16",2016,1,0,2,"shot_yes","Pullup Jump shot","2PT Field Goal",3,"New Orleans Pelicans",37,8,12
"2321","Golden State Warriors","Klay Thompson","12/28/16",2016,3,9,55,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Toronto Raptors",64,254,27
"2322","Golden State Warriors","Klay Thompson","11/28/16",2016,4,7,29,"shot_yes","Putback Layup Shot","2PT Field Goal",0,"Atlanta Hawks",4,7,41
"2323","Golden State Warriors","Klay Thompson","11/28/16",2016,2,1,45,"shot_yes","Putback Layup Shot","2PT Field Goal",1,"Atlanta Hawks",-1,18,23
"2324","Golden State Warriors","Klay Thompson","3/20/17",2016,1,9,57,"shot_no","Reverse Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",-7,2,3
"2325","Golden State Warriors","Klay Thompson","11/21/16",2016,2,3,19,"shot_yes","Reverse Layup Shot","2PT Field Goal",1,"Indiana Pacers",-12,7,21
"2326","Golden State Warriors","Klay Thompson","11/19/16",2016,1,4,40,"shot_yes","Reverse Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",-1,-1,8
"2327","Golden State Warriors","Klay Thompson","11/13/16",2016,3,10,20,"shot_yes","Reverse Layup Shot","2PT Field Goal",1,"Phoenix Suns",-12,13,26
"2328","Golden State Warriors","Klay Thompson","1/29/17",2016,4,8,56,"shot_no","Reverse Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",24,3,40
"2329","Golden State Warriors","Klay Thompson","12/11/16",2016,2,10,51,"shot_yes","Reverse Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",9,7,14
"2330","Golden State Warriors","Klay Thompson","12/10/16",2016,1,8,44,"shot_no","Reverse Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",22,2,4
"2331","Golden State Warriors","Klay Thompson","11/25/16",2016,3,0,59,"shot_yes","Reverse Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-18,-2,36
"2332","Golden State Warriors","Klay Thompson","11/25/16",2016,1,4,31,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,8
"2333","Golden State Warriors","Klay Thompson","2/11/17",2016,4,3,24,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,45
"2334","Golden State Warriors","Klay Thompson","12/15/16",2016,1,0,13,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,12
"2335","Golden State Warriors","Klay Thompson","3/31/17",2016,3,10,38,"shot_yes","Running Finger Roll Layup Shot","2PT Field Goal",2,"Houston Rockets",15,18,26
"2336","Golden State Warriors","Klay Thompson","3/5/17",2016,2,2,1,"shot_no","Running Jump Shot","2PT Field Goal",4,"New York Knicks",46,2,22
"2337","Golden State Warriors","Klay Thompson","1/22/17",2016,3,9,4,"shot_yes","Running Jump Shot","3PT Field Goal",25,"Orlando Magic",181,175,27
"2338","Golden State Warriors","Klay Thompson","11/26/16",2016,3,11,0,"shot_yes","Running Jump Shot","2PT Field Goal",15,"Minnesota Timberwolves",0,159,25
"2339","Golden State Warriors","Klay Thompson","12/3/16",2016,3,5,28,"shot_yes","Running Jump Shot","3PT Field Goal",27,"Phoenix Suns",-199,183,31
"2340","Golden State Warriors","Klay Thompson","3/26/17",2016,3,11,9,"shot_yes","Running Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",-197,43,25
"2341","Golden State Warriors","Klay Thompson","1/22/17",2016,4,4,58,"shot_yes","Running Jump Shot","3PT Field Goal",26,"Orlando Magic",153,218,44
"2342","Golden State Warriors","Klay Thompson","3/6/17",2016,4,9,39,"shot_no","Running Jump Shot","3PT Field Goal",25,"Atlanta Hawks",217,136,39
"2343","Golden State Warriors","Klay Thompson","12/28/16",2016,1,3,58,"shot_yes","Running Jump Shot","2PT Field Goal",15,"Toronto Raptors",150,21,9
"2344","Golden State Warriors","Klay Thompson","12/3/16",2016,3,5,7,"shot_no","Running Jump Shot","3PT Field Goal",26,"Phoenix Suns",60,254,31
"2345","Golden State Warriors","Klay Thompson","4/4/17",2016,2,0,4,"shot_yes","Running Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-207,154,24
"2346","Golden State Warriors","Klay Thompson","3/20/17",2016,2,7,42,"shot_yes","Running Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",205,141,17
"2347","Golden State Warriors","Klay Thompson","1/16/17",2016,1,11,17,"shot_yes","Running Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-204,159,1
"2348","Golden State Warriors","Klay Thompson","2/10/17",2016,1,8,56,"shot_yes","Running Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",241,7,4
"2349","Golden State Warriors","Klay Thompson","3/6/17",2016,4,10,9,"shot_yes","Running Jump Shot","3PT Field Goal",24,"Atlanta Hawks",-166,174,38
"2350","Golden State Warriors","Klay Thompson","1/6/17",2016,1,6,33,"shot_yes","Running Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",153,219,6
"2351","Golden State Warriors","Klay Thompson","2/10/17",2016,3,8,45,"shot_no","Running Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",238,-10,28
"2352","Golden State Warriors","Klay Thompson","3/31/17",2016,2,1,5,"shot_yes","Running Jump Shot","3PT Field Goal",26,"Houston Rockets",114,242,23
"2353","Golden State Warriors","Klay Thompson","12/30/16",2016,4,5,6,"shot_yes","Running Jump Shot","3PT Field Goal",25,"Dallas Mavericks",-9,257,43
"2354","Golden State Warriors","Klay Thompson","3/31/17",2016,1,10,16,"shot_yes","Running Jump Shot","3PT Field Goal",26,"Houston Rockets",-184,188,2
"2355","Golden State Warriors","Klay Thompson","2/15/17",2016,4,11,33,"shot_yes","Running Jump Shot","3PT Field Goal",26,"Sacramento Kings",-191,188,37
"2356","Golden State Warriors","Klay Thompson","1/22/17",2016,2,0,29,"shot_yes","Running Jump Shot","3PT Field Goal",24,"Orlando Magic",245,8,24
"2357","Golden State Warriors","Klay Thompson","2/10/17",2016,1,6,16,"shot_yes","Running Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",236,72,6
"2358","Golden State Warriors","Klay Thompson","2/4/17",2016,1,8,9,"shot_yes","Running Layup Shot","2PT Field Goal",3,"Sacramento Kings",27,16,4
"2359","Golden State Warriors","Klay Thompson","2/8/17",2016,4,9,4,"shot_no","Running Layup Shot","2PT Field Goal",2,"Chicago Bulls",15,21,39
"2360","Golden State Warriors","Klay Thompson","3/21/17",2016,1,7,15,"shot_no","Running Layup Shot","2PT Field Goal",0,"Dallas Mavericks",6,5,5
"2361","Golden State Warriors","Klay Thompson","4/4/17",2016,3,6,56,"shot_yes","Running Layup Shot","2PT Field Goal",0,"Minnesota Timberwolves",-6,7,30
"2362","Golden State Warriors","Klay Thompson","2/4/17",2016,3,9,3,"shot_yes","Running Layup Shot","2PT Field Goal",2,"Sacramento Kings",19,16,27
"2363","Golden State Warriors","Klay Thompson","1/4/17",2016,3,5,26,"shot_yes","Running Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",10,16,31
"2364","Golden State Warriors","Klay Thompson","2/15/17",2016,3,10,40,"shot_yes","Running Layup Shot","2PT Field Goal",1,"Sacramento Kings",0,11,26
"2365","Golden State Warriors","Klay Thompson","12/3/16",2016,3,10,54,"shot_yes","Running Layup Shot","2PT Field Goal",0,"Phoenix Suns",-7,3,26
"2366","Golden State Warriors","Klay Thompson","12/22/16",2016,2,0,27,"shot_no","Running Layup Shot","2PT Field Goal",2,"Brooklyn Nets",-27,3,24
"2367","Golden State Warriors","Klay Thompson","12/8/16",2016,1,8,3,"shot_yes","Running Layup Shot","2PT Field Goal",1,"Utah Jazz",17,3,4
"2368","Golden State Warriors","Klay Thompson","3/26/17",2016,3,6,44,"shot_yes","Running Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",9,13,30
"2369","Golden State Warriors","Klay Thompson","10/30/16",2016,4,8,5,"shot_yes","Running Layup Shot","2PT Field Goal",1,"Phoenix Suns",-17,2,40
"2370","Golden State Warriors","Klay Thompson","12/7/16",2016,2,5,52,"shot_yes","Running Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",19,18,19
"2371","Golden State Warriors","Klay Thompson","12/5/16",2016,1,3,4,"shot_yes","Running Layup Shot","2PT Field Goal",1,"Indiana Pacers",2,11,9
"2372","Golden State Warriors","Klay Thompson","12/3/16",2016,3,8,14,"shot_no","Running Layup Shot","2PT Field Goal",1,"Phoenix Suns",14,7,28
"2373","Golden State Warriors","Klay Thompson","2/15/17",2016,3,5,25,"shot_yes","Running Layup Shot","2PT Field Goal",2,"Sacramento Kings",1,23,31
"2374","Golden State Warriors","Klay Thompson","3/20/17",2016,1,5,9,"shot_yes","Running Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",19,2,7
"2375","Golden State Warriors","Klay Thompson","11/23/16",2016,1,0,45,"shot_no","Running Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-6,11,12
"2376","Golden State Warriors","Klay Thompson","10/25/16",2016,1,4,50,"shot_no","Running Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-1,13,8
"2377","Golden State Warriors","Klay Thompson","11/25/16",2016,3,5,50,"shot_no","Running Pull-Up Jump Shot","3PT Field Goal",27,"Los Angeles Lakers",187,202,31
"2378","Golden State Warriors","Klay Thompson","3/20/17",2016,2,9,11,"shot_no","Running Pull-Up Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-19,242,15
"2379","Golden State Warriors","Klay Thompson","2/2/17",2016,2,1,20,"shot_no","Running Pull-Up Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",-119,228,23
"2380","Golden State Warriors","Klay Thompson","3/2/17",2016,4,0,21,"shot_no","Running Pull-Up Jump Shot","3PT Field Goal",24,"Chicago Bulls",-137,208,48
"2381","Golden State Warriors","Klay Thompson","11/25/16",2016,2,2,58,"shot_yes","Running Pull-Up Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-207,143,22
"2382","Golden State Warriors","Klay Thompson","3/28/17",2016,1,11,40,"shot_yes","Running Reverse Layup Shot","2PT Field Goal",1,"Houston Rockets",-12,-1,1
"2383","Golden State Warriors","Klay Thompson","11/25/16",2016,2,1,0,"shot_yes","Running Reverse Layup Shot","2PT Field Goal",0,"Los Angeles Lakers",8,1,23
"2384","Golden State Warriors","Klay Thompson","10/25/16",2016,1,10,20,"shot_no","Running Reverse Layup Shot","2PT Field Goal",2,"San Antonio Spurs",1,23,2
"2385","Golden State Warriors","Klay Thompson","12/5/16",2016,1,4,0,"shot_yes","Running Reverse Layup Shot","2PT Field Goal",1,"Indiana Pacers",-11,16,8
"2386","Golden State Warriors","Klay Thompson","2/2/17",2016,2,7,33,"shot_no","Step Back Jump shot","2PT Field Goal",17,"Los Angeles Clippers",-86,154,17
"2387","Golden State Warriors","Klay Thompson","2/25/17",2016,1,10,59,"shot_yes","Step Back Jump shot","2PT Field Goal",12,"Brooklyn Nets",12,129,2
"2388","Golden State Warriors","Klay Thompson","3/14/17",2016,1,9,58,"shot_no","Step Back Jump shot","2PT Field Goal",9,"Philadelphia 76ers",0,90,3
"2389","Golden State Warriors","Klay Thompson","11/28/16",2016,2,8,5,"shot_no","Step Back Jump shot","2PT Field Goal",12,"Atlanta Hawks",58,111,16
"2390","Golden State Warriors","Klay Thompson","4/4/17",2016,3,10,38,"shot_yes","Step Back Jump shot","3PT Field Goal",26,"Minnesota Timberwolves",151,218,26
"2391","Golden State Warriors","Klay Thompson","1/22/17",2016,4,10,50,"shot_no","Step Back Jump shot","2PT Field Goal",16,"Orlando Magic",78,151,38
"2392","Golden State Warriors","Klay Thompson","2/10/17",2016,3,2,1,"shot_yes","Step Back Jump shot","2PT Field Goal",18,"Memphis Grizzlies",186,0,34
"2393","Golden State Warriors","Klay Thompson","4/4/17",2016,2,6,58,"shot_yes","Step Back Jump shot","3PT Field Goal",27,"Minnesota Timberwolves",-43,269,18
"2394","Golden State Warriors","Klay Thompson","11/13/16",2016,4,4,31,"shot_yes","Step Back Jump shot","3PT Field Goal",26,"Phoenix Suns",102,247,44
"2395","Golden State Warriors","Klay Thompson","1/29/17",2016,3,6,44,"shot_no","Step Back Jump shot","2PT Field Goal",20,"Portland Trail Blazers",76,193,30
"2396","Golden State Warriors","Klay Thompson","4/4/17",2016,1,7,56,"shot_yes","Step Back Jump shot","2PT Field Goal",18,"Minnesota Timberwolves",-101,151,5
"2397","Golden State Warriors","Klay Thompson","12/20/16",2016,2,3,32,"shot_yes","Step Back Jump shot","2PT Field Goal",15,"Utah Jazz",-151,7,21
"2398","Golden State Warriors","Klay Thompson","11/28/16",2016,1,4,10,"shot_yes","Step Back Jump shot","3PT Field Goal",24,"Atlanta Hawks",176,175,8
"2399","Golden State Warriors","Klay Thompson","11/23/16",2016,3,4,18,"shot_yes","Step Back Jump shot","2PT Field Goal",19,"Los Angeles Lakers",-192,41,32
"2400","Golden State Warriors","Klay Thompson","2/8/17",2016,4,9,26,"shot_yes","Step Back Jump shot","3PT Field Goal",24,"Chicago Bulls",-237,56,39
"2401","Golden State Warriors","Klay Thompson","12/7/16",2016,1,9,38,"shot_no","Step Back Jump shot","2PT Field Goal",11,"Los Angeles Clippers",55,97,3
"2402","Golden State Warriors","Klay Thompson","10/25/16",2016,2,8,35,"shot_yes","Step Back Jump shot","2PT Field Goal",15,"San Antonio Spurs",-1,159,16
"2403","Golden State Warriors","Klay Thompson","3/18/17",2016,2,1,14,"shot_yes","Step Back Jump shot","2PT Field Goal",15,"Milwaukee Bucks",148,38,23
"2404","Golden State Warriors","Klay Thompson","12/17/16",2016,2,6,8,"shot_yes","Step Back Jump shot","2PT Field Goal",19,"Portland Trail Blazers",138,144,18
"2405","Golden State Warriors","Klay Thompson","11/19/16",2016,1,7,6,"shot_yes","Step Back Jump shot","2PT Field Goal",15,"Milwaukee Bucks",-6,151,5
"2406","Golden State Warriors","Klay Thompson","11/25/16",2016,2,11,31,"shot_no","Step Back Jump shot","2PT Field Goal",16,"Los Angeles Lakers",70,153,13
"2407","Golden State Warriors","Klay Thompson","3/26/17",2016,4,11,29,"shot_yes","Step Back Jump shot","3PT Field Goal",25,"Memphis Grizzlies",-215,139,37
"2408","Golden State Warriors","Klay Thompson","12/28/16",2016,3,9,16,"shot_no","Step Back Jump shot","2PT Field Goal",13,"Toronto Raptors",-133,13,27
"2409","Golden State Warriors","Klay Thompson","2/28/17",2016,1,6,40,"shot_yes","Step Back Jump shot","2PT Field Goal",13,"Washington Wizards",-130,7,6
"2410","Golden State Warriors","Klay Thompson","3/16/17",2016,3,4,4,"shot_no","Step Back Jump shot","2PT Field Goal",10,"Orlando Magic",12,101,32
"2411","Golden State Warriors","Klay Thompson","11/25/16",2016,2,1,30,"shot_no","Step Back Jump shot","3PT Field Goal",23,"Los Angeles Lakers",230,52,23
"2412","Golden State Warriors","Klay Thompson","3/16/17",2016,1,10,15,"shot_yes","Step Back Jump shot","3PT Field Goal",25,"Orlando Magic",-4,252,2
"2413","Golden State Warriors","Klay Thompson","2/1/17",2016,2,7,51,"shot_yes","Step Back Jump shot","2PT Field Goal",17,"Charlotte Hornets",-4,174,17
"2414","Golden State Warriors","Klay Thompson","3/28/17",2016,2,8,39,"shot_yes","Step Back Jump shot","3PT Field Goal",24,"Houston Rockets",191,160,16
"2415","Golden State Warriors","Klay Thompson","3/16/17",2016,2,3,8,"shot_yes","Step Back Jump shot","2PT Field Goal",12,"Orlando Magic",-6,124,21
"2416","Golden State Warriors","Klay Thompson","12/10/16",2016,3,7,34,"shot_yes","Step Back Jump shot","2PT Field Goal",21,"Memphis Grizzlies",-207,46,29
"2417","Golden State Warriors","Klay Thompson","12/10/16",2016,2,7,3,"shot_no","Step Back Jump shot","2PT Field Goal",21,"Memphis Grizzlies",213,-10,17
"2418","Golden State Warriors","Klay Thompson","3/18/17",2016,4,6,21,"shot_yes","Step Back Jump shot","2PT Field Goal",7,"Milwaukee Bucks",45,65,42
"2419","Golden State Warriors","Klay Thompson","3/29/17",2016,2,9,21,"shot_no","Step Back Jump shot","2PT Field Goal",12,"San Antonio Spurs",-120,41,15
"2420","Golden State Warriors","Klay Thompson","1/6/17",2016,1,8,4,"shot_no","Tip Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",5,15,4
"2421","Golden State Warriors","Klay Thompson","1/29/17",2016,2,10,2,"shot_no","Tip Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",0,3,14
"2422","Golden State Warriors","Klay Thompson","2/2/17",2016,1,1,16,"shot_no","Tip Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",19,11,11
"2423","Golden State Warriors","Klay Thompson","12/5/16",2016,2,2,34,"shot_yes","Turnaround Bank shot","2PT Field Goal",4,"Indiana Pacers",25,43,22
"2424","Golden State Warriors","Klay Thompson","11/13/16",2016,1,5,59,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",17,"Phoenix Suns",173,31,7
"2425","Golden State Warriors","Klay Thompson","3/16/17",2016,1,10,39,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",9,"Orlando Magic",12,90,2
"2426","Golden State Warriors","Klay Thompson","12/22/16",2016,2,3,19,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",17,"Brooklyn Nets",-138,105,21
"2427","Golden State Warriors","Klay Thompson","3/31/17",2016,1,11,42,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",15,"Houston Rockets",120,95,1
"2428","Golden State Warriors","Klay Thompson","3/31/17",2016,2,6,58,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",11,"Houston Rockets",110,36,18
"2429","Golden State Warriors","Klay Thompson","11/19/16",2016,4,7,32,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",14,"Milwaukee Bucks",-145,-1,41
"2430","Golden State Warriors","Klay Thompson","12/5/16",2016,2,6,4,"shot_yes","Turnaround Fadeaway shot","3PT Field Goal",23,"Indiana Pacers",232,51,18
"2431","Golden State Warriors","Klay Thompson","11/7/16",2016,2,2,33,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",9,"New Orleans Pelicans",2,95,22
"2432","Golden State Warriors","Klay Thompson","11/28/16",2016,1,0,1,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",15,"Atlanta Hawks",-155,3,12
"2433","Golden State Warriors","Klay Thompson","11/7/16",2016,3,5,17,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",16,"New Orleans Pelicans",112,120,31
"2434","Golden State Warriors","Klay Thompson","11/3/16",2016,4,7,3,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",12,"Oklahoma City Thunder",74,105,41
"2435","Golden State Warriors","Klay Thompson","12/28/16",2016,1,4,44,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",15,"Toronto Raptors",-120,90,8
"2436","Golden State Warriors","Klay Thompson","11/1/16",2016,1,7,46,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",12,"Portland Trail Blazers",66,106,5
"2437","Golden State Warriors","Klay Thompson","12/28/16",2016,2,11,19,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",15,"Toronto Raptors",-117,105,13
"2438","Golden State Warriors","Klay Thompson","12/20/16",2016,2,2,57,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",16,"Utah Jazz",-137,97,22
"2439","Golden State Warriors","Klay Thompson","12/5/16",2016,3,4,9,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",14,"Indiana Pacers",137,43,32
"2440","Golden State Warriors","Klay Thompson","2/2/17",2016,3,6,26,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",18,"Los Angeles Clippers",173,77,30
"2441","Golden State Warriors","Klay Thompson","12/22/16",2016,4,10,57,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",15,"Brooklyn Nets",159,7,38
"2442","Golden State Warriors","Klay Thompson","11/18/16",2016,2,6,49,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",10,"Boston Celtics",-35,95,18
"2443","Golden State Warriors","Klay Thompson","3/16/17",2016,1,3,53,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",13,"Orlando Magic",-137,18,9
"2444","Golden State Warriors","Klay Thompson","2/15/17",2016,2,10,18,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",18,"Sacramento Kings",-179,21,14
"2445","Golden State Warriors","Klay Thompson","1/6/17",2016,2,9,11,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",7,"Memphis Grizzlies",17,70,15
"2446","Golden State Warriors","Klay Thompson","3/31/17",2016,3,8,15,"shot_no","Turnaround Jump Shot","2PT Field Goal",3,"Houston Rockets",-25,31,28
"2447","Golden State Warriors","Klay Thompson","2/4/17",2016,2,0,20,"shot_yes","Turnaround Jump Shot","2PT Field Goal",12,"Sacramento Kings",-24,120,24
"2448","Golden State Warriors","Klay Thompson","3/29/17",2016,4,6,42,"shot_yes","Turnaround Jump Shot","2PT Field Goal",14,"San Antonio Spurs",141,-1,42
"2449","Golden State Warriors","Klay Thompson","11/9/16",2016,1,7,31,"shot_yes","Turnaround Jump Shot","2PT Field Goal",10,"Dallas Mavericks",101,43,5
"2450","Golden State Warriors","Klay Thompson","1/29/17",2016,1,7,20,"shot_no","Turnaround Jump Shot","2PT Field Goal",9,"Portland Trail Blazers",-63,67,5
"2451","Golden State Warriors","Klay Thompson","3/21/17",2016,4,11,37,"shot_no","Turnaround Jump Shot","2PT Field Goal",15,"Dallas Mavericks",-142,70,37
"2452","Golden State Warriors","Klay Thompson","10/30/16",2016,4,3,1,"shot_no","Turnaround Jump Shot","2PT Field Goal",5,"Phoenix Suns",56,13,45
"2453","Golden State Warriors","Klay Thompson","11/25/16",2016,1,10,11,"shot_yes","Turnaround Jump Shot","2PT Field Goal",17,"Los Angeles Lakers",3,179,2
"2454","Golden State Warriors","Klay Thompson","12/7/16",2016,3,7,26,"shot_no","Turnaround Jump Shot","2PT Field Goal",11,"Los Angeles Clippers",114,0,29
"2455","Golden State Warriors","Klay Thompson","12/3/16",2016,2,6,29,"shot_yes","Turnaround Jump Shot","2PT Field Goal",17,"Phoenix Suns",155,72,18
"2456","Golden State Warriors","Klay Thompson","3/20/17",2016,2,8,28,"shot_yes","Turnaround Jump Shot","2PT Field Goal",10,"Oklahoma City Thunder",86,56,16
"2457","Golden State Warriors","Klay Thompson","11/21/16",2016,1,5,19,"shot_yes","Turnaround Jump Shot","2PT Field Goal",15,"Indiana Pacers",-158,-11,7
"2458","Golden State Warriors","Klay Thompson","12/15/16",2016,3,4,10,"shot_yes","Turnaround Jump Shot","2PT Field Goal",4,"New York Knicks",15,41,32
"2459","Golden State Warriors","Klay Thompson","3/18/17",2016,4,6,23,"shot_no","Turnaround Jump Shot","2PT Field Goal",3,"Milwaukee Bucks",6,31,42
"2460","Golden State Warriors","Klay Thompson","12/22/16",2016,1,5,14,"shot_yes","Turnaround Jump Shot","2PT Field Goal",15,"Brooklyn Nets",-135,85,7
"2461","Golden State Warriors","Klay Thompson","2/15/17",2016,4,8,39,"shot_no","Turnaround Jump Shot","3PT Field Goal",25,"Sacramento Kings",76,242,40
"2462","Golden State Warriors","Klay Thompson","1/8/17",2016,4,10,3,"shot_no","Turnaround Jump Shot","2PT Field Goal",15,"Sacramento Kings",145,51,38
"2463","Golden State Warriors","Klay Thompson","4/4/17",2016,4,9,26,"shot_yes","Turnaround Jump Shot","2PT Field Goal",10,"Minnesota Timberwolves",71,80,39
"2464","Golden State Warriors","Klay Thompson","2/27/17",2016,4,2,41,"shot_no","Turnaround Jump Shot","2PT Field Goal",13,"Philadelphia 76ers",9,139,46
"2465","Golden State Warriors","Klay Thompson","11/21/16",2016,1,5,50,"shot_yes","Turnaround Jump Shot","2PT Field Goal",14,"Indiana Pacers",-107,95,7
"2466","Golden State Warriors","Klay Thompson","10/25/16",2016,3,10,12,"shot_yes","Turnaround Jump Shot","2PT Field Goal",18,"San Antonio Spurs",-173,65,26
